294.00,3021,http://www.barhocker-direkt.de/533-thickbox_default/stehtisch-102cm.jpg,1,148.01,Mayer 3021 T1 Stehtisch  110cm hoch,24,Gestell:- 01 chrom (+35€ Aufpreis)- 08 perlsilberTischplatte(MDF):-92 weiß-95 schwarz-96 Wenge,          Tische,"Tischhöhe ca. 110cmTischplatte ca. 70 x 70cmPlatte ca. 4,5mm starkBodenplatte ca 42 x 42cm",https://www.barhocker-direkt.de/tische/51-stehtisch-102cm.html,1,0.00
189.00,3095,http://www.barhocker-direkt.de/540-thickbox_default/stehtisch-102cm.jpg,1,111.91,Mayer 3405/3595 T6 Tisch 74cm hoch,24,Gestell:-28 chrom/silber beschichtetTischplatte:-08 buchefarbig,          Tische,Tischhöhe ca: 74cmTischplattendurchmesser ca: 80cm,https://www.barhocker-direkt.de/tische/52-stehtisch-102cm.html,1,0.00
195.00,3027,http://www.barhocker-direkt.de/542-thickbox_default/stehtisch-102cm.jpg,1,115.52,Mayer 3026 T4 Tisch 74cm hoch (chrom),24,"Gestell:- chrom, Rundsäule, Bodenplatte rund, ca. 42cmGlasplatte:-01 Klarglas-02 Glas satiniert",          Tische,Tischhöhe ca. 74cmGlasplattendurchmesser ca. 70cmGlas ca.10mm stark,https://www.barhocker-direkt.de/tische/53-stehtisch-102cm.html,1,0.00
195.00,3027,http://www.barhocker-direkt.de/542-thickbox_default/stehtisch-102cm.jpg,1,115.52,Mayer 3026 T4 Tisch 74cm hoch (chrom),24,"Gestell:- chrom, Rundsäule, Bodenplatte rund, ca. 42cmGlasplatte:-01 Klarglas-02 Glas satiniert",          Tische,Tischhöhe ca. 74cmGlasplattendurchmesser ca. 70cmGlas ca.10mm stark,https://www.barhocker-direkt.de/tische/53-stehtisch-102cm.html,1,0.00
269.00,3021,http://www.barhocker-direkt.de/543-thickbox_default/stehtisch-102cm.jpg,1,145.30,Mayer 3020 T4 Tisch 75cm hoch,24,Gestell:- 01 chrom (+32€ Aufpreis)- 08 perlsilberTischplatte(MDF):-92 weiß-95 schwarz-96 Wenge,          Tische,"Tischhöhe ca. 75cmTischplatte ca. 70 x 70cmPlatte ca. 4,5mm starkBodenplatte ca 42 x 42cm",https://www.barhocker-direkt.de/tische/54-stehtisch-102cm.html,1,0.00
237.00,3021,http://www.barhocker-direkt.de/543-thickbox_default/stehtisch-102cm.jpg,1,145.30,Mayer 3020 T4 Tisch 75cm hoch,24,Gestell:- 01 chrom (+32€ Aufpreis)- 08 perlsilberTischplatte(MDF):-92 weiß-95 schwarz-96 Wenge,          Tische,"Tischhöhe ca. 75cmTischplatte ca. 70 x 70cmPlatte ca. 4,5mm starkBodenplatte ca 42 x 42cm",https://www.barhocker-direkt.de/tische/54-stehtisch-102cm.html,1,0.00
237.00,3021,http://www.barhocker-direkt.de/543-thickbox_default/stehtisch-102cm.jpg,1,145.30,Mayer 3020 T4 Tisch 75cm hoch,24,Gestell:- 01 chrom (+32€ Aufpreis)- 08 perlsilberTischplatte(MDF):-92 weiß-95 schwarz-96 Wenge,          Tische,"Tischhöhe ca. 75cmTischplatte ca. 70 x 70cmPlatte ca. 4,5mm starkBodenplatte ca 42 x 42cm",https://www.barhocker-direkt.de/tische/54-stehtisch-102cm.html,1,0.00
269.00,3021,http://www.barhocker-direkt.de/543-thickbox_default/stehtisch-102cm.jpg,1,145.30,Mayer 3020 T4 Tisch 75cm hoch,24,Gestell:- 01 chrom (+32€ Aufpreis)- 08 perlsilberTischplatte(MDF):-92 weiß-95 schwarz-96 Wenge,          Tische,"Tischhöhe ca. 75cmTischplatte ca. 70 x 70cmPlatte ca. 4,5mm starkBodenplatte ca 42 x 42cm",https://www.barhocker-direkt.de/tische/54-stehtisch-102cm.html,1,0.00
237.00,3021,http://www.barhocker-direkt.de/543-thickbox_default/stehtisch-102cm.jpg,1,145.30,Mayer 3020 T4 Tisch 75cm hoch,24,Gestell:- 01 chrom (+32€ Aufpreis)- 08 perlsilberTischplatte(MDF):-92 weiß-95 schwarz-96 Wenge,          Tische,"Tischhöhe ca. 75cmTischplatte ca. 70 x 70cmPlatte ca. 4,5mm starkBodenplatte ca 42 x 42cm",https://www.barhocker-direkt.de/tische/54-stehtisch-102cm.html,1,0.00
269.00,3021,http://www.barhocker-direkt.de/543-thickbox_default/stehtisch-102cm.jpg,1,145.30,Mayer 3020 T4 Tisch 75cm hoch,24,Gestell:- 01 chrom (+32€ Aufpreis)- 08 perlsilberTischplatte(MDF):-92 weiß-95 schwarz-96 Wenge,          Tische,"Tischhöhe ca. 75cmTischplatte ca. 70 x 70cmPlatte ca. 4,5mm starkBodenplatte ca 42 x 42cm",https://www.barhocker-direkt.de/tische/54-stehtisch-102cm.html,1,0.00
645.00,3088,http://www.barhocker-direkt.de/598-thickbox_default/montana-line-tisch.jpg,1,369.12,"Mayer 3088 T5 MONTANA-LINE 160x80cm (MDF 1,5cm stark)",24,"Wählen Sie aus Tischplatte und Gestell Ihren passenden TischMDF- Tischplatte:-92 weiß-95 schwarzMelamin beschichtet(Stärke ca. 1,5cm)Gestell:-01 chrom-04 chrom gebürstet, Edelstahllook",          Tische,Tischhöhe ca. 71.5cmTischplatte ca. 160 x 80cm,https://www.barhocker-direkt.de/tische/66-montana-line-tisch.html,1,0.00
645.00,3088,http://www.barhocker-direkt.de/598-thickbox_default/montana-line-tisch.jpg,1,369.12,"Mayer 3088 T5 MONTANA-LINE 160x80cm (MDF 1,5cm stark)",24,"Wählen Sie aus Tischplatte und Gestell Ihren passenden TischMDF- Tischplatte:-92 weiß-95 schwarzMelamin beschichtet(Stärke ca. 1,5cm)Gestell:-01 chrom-04 chrom gebürstet, Edelstahllook",          Tische,Tischhöhe ca. 71.5cmTischplatte ca. 160 x 80cm,https://www.barhocker-direkt.de/tische/66-montana-line-tisch.html,1,0.00
645.00,3088,http://www.barhocker-direkt.de/598-thickbox_default/montana-line-tisch.jpg,1,369.12,"Mayer 3088 T5 MONTANA-LINE 160x80cm (MDF 1,5cm stark)",24,"Wählen Sie aus Tischplatte und Gestell Ihren passenden TischMDF- Tischplatte:-92 weiß-95 schwarzMelamin beschichtet(Stärke ca. 1,5cm)Gestell:-01 chrom-04 chrom gebürstet, Edelstahllook",          Tische,Tischhöhe ca. 71.5cmTischplatte ca. 160 x 80cm,https://www.barhocker-direkt.de/tische/66-montana-line-tisch.html,1,0.00
645.00,3088,http://www.barhocker-direkt.de/598-thickbox_default/montana-line-tisch.jpg,1,369.12,"Mayer 3088 T5 MONTANA-LINE 160x80cm (MDF 1,5cm stark)",24,"Wählen Sie aus Tischplatte und Gestell Ihren passenden TischMDF- Tischplatte:-92 weiß-95 schwarzMelamin beschichtet(Stärke ca. 1,5cm)Gestell:-01 chrom-04 chrom gebürstet, Edelstahllook",          Tische,Tischhöhe ca. 71.5cmTischplatte ca. 160 x 80cm,https://www.barhocker-direkt.de/tische/66-montana-line-tisch.html,1,0.00
379.00,3059,http://www.barhocker-direkt.de/624-thickbox_default/montana-line-tisch.jpg,1,222.92,"Mayer 3059 T2 XCITE DINING 120x80cm (MDF 4,5cm stark)",24,"Wählen Sie aus Tischplattenfarbe und Gestell Ihren passenden TischMDF- Tischplatte:-92 weiß-95 schwarz(Tischplattenstärke 4,5cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 74,5cmTischplatte ca. 120 x 80cmTischgestell ca. 40 x 40mm",https://www.barhocker-direkt.de/tische/67-montana-line-tisch.html,1,0.00
474.00,3059,http://www.barhocker-direkt.de/624-thickbox_default/montana-line-tisch.jpg,1,222.92,"Mayer 3059 T2 XCITE DINING 120x80cm (MDF 4,5cm stark)",24,"Wählen Sie aus Tischplattenfarbe und Gestell Ihren passenden TischMDF- Tischplatte:-92 weiß-95 schwarz(Tischplattenstärke 4,5cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 74,5cmTischplatte ca. 120 x 80cmTischgestell ca. 40 x 40mm",https://www.barhocker-direkt.de/tische/67-montana-line-tisch.html,1,0.00
379.00,3059,http://www.barhocker-direkt.de/624-thickbox_default/montana-line-tisch.jpg,1,222.92,"Mayer 3059 T2 XCITE DINING 120x80cm (MDF 4,5cm stark)",24,"Wählen Sie aus Tischplattenfarbe und Gestell Ihren passenden TischMDF- Tischplatte:-92 weiß-95 schwarz(Tischplattenstärke 4,5cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 74,5cmTischplatte ca. 120 x 80cmTischgestell ca. 40 x 40mm",https://www.barhocker-direkt.de/tische/67-montana-line-tisch.html,1,0.00
474.00,3059,http://www.barhocker-direkt.de/624-thickbox_default/montana-line-tisch.jpg,1,222.92,"Mayer 3059 T2 XCITE DINING 120x80cm (MDF 4,5cm stark)",24,"Wählen Sie aus Tischplattenfarbe und Gestell Ihren passenden TischMDF- Tischplatte:-92 weiß-95 schwarz(Tischplattenstärke 4,5cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 74,5cmTischplatte ca. 120 x 80cmTischgestell ca. 40 x 40mm",https://www.barhocker-direkt.de/tische/67-montana-line-tisch.html,1,0.00
469.00,3057,http://www.barhocker-direkt.de/616-thickbox_default/montana-line-tisch.jpg,1,263.53,Mayer 3057 T3 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,Wählen Sie aus Tischlänge und Dekorfarbe Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+35€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 80 x 80mm:-perlsilber ,          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke 4cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/68-montana-line-tisch.html,1,0.00
554.00,3057,http://www.barhocker-direkt.de/616-thickbox_default/montana-line-tisch.jpg,1,263.53,Mayer 3057 T3 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,Wählen Sie aus Tischlänge und Dekorfarbe Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+35€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 80 x 80mm:-perlsilber ,          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke 4cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/68-montana-line-tisch.html,1,0.00
504.00,3057,http://www.barhocker-direkt.de/616-thickbox_default/montana-line-tisch.jpg,1,263.53,Mayer 3057 T3 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,Wählen Sie aus Tischlänge und Dekorfarbe Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+35€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 80 x 80mm:-perlsilber ,          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke 4cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/68-montana-line-tisch.html,1,0.00
469.00,3057,http://www.barhocker-direkt.de/616-thickbox_default/montana-line-tisch.jpg,1,263.53,Mayer 3057 T3 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,Wählen Sie aus Tischlänge und Dekorfarbe Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+35€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 80 x 80mm:-perlsilber ,          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke 4cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/68-montana-line-tisch.html,1,0.00
554.00,3057,http://www.barhocker-direkt.de/616-thickbox_default/montana-line-tisch.jpg,1,263.53,Mayer 3057 T3 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,Wählen Sie aus Tischlänge und Dekorfarbe Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+35€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 80 x 80mm:-perlsilber ,          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke 4cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/68-montana-line-tisch.html,1,0.00
504.00,3057,http://www.barhocker-direkt.de/616-thickbox_default/montana-line-tisch.jpg,1,263.53,Mayer 3057 T3 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,Wählen Sie aus Tischlänge und Dekorfarbe Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+35€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 80 x 80mm:-perlsilber ,          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke 4cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/68-montana-line-tisch.html,1,0.00
469.00,3057,http://www.barhocker-direkt.de/616-thickbox_default/montana-line-tisch.jpg,1,263.53,Mayer 3057 T3 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,Wählen Sie aus Tischlänge und Dekorfarbe Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+35€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 80 x 80mm:-perlsilber ,          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke 4cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/68-montana-line-tisch.html,1,0.00
554.00,3057,http://www.barhocker-direkt.de/616-thickbox_default/montana-line-tisch.jpg,1,263.53,Mayer 3057 T3 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,Wählen Sie aus Tischlänge und Dekorfarbe Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+35€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 80 x 80mm:-perlsilber ,          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke 4cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/68-montana-line-tisch.html,1,0.00
504.00,3057,http://www.barhocker-direkt.de/616-thickbox_default/montana-line-tisch.jpg,1,263.53,Mayer 3057 T3 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,Wählen Sie aus Tischlänge und Dekorfarbe Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+35€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 80 x 80mm:-perlsilber ,          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke 4cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/68-montana-line-tisch.html,1,0.00
305.00,3059,http://www.barhocker-direkt.de/625-thickbox_default/montana-line-tisch.jpg,1,178.70,"Mayer 3059 T2 XCITE DINING ab 120x80cm (Dekor 2,5cm stark)",24,"Wählen Sie aus Tischlänge und Gestell Ihren passenden TischDekor-Tischplatte:-33 Sonoma EicheTischlänge:-12   ca. 120 x 80cm -16   ca. 160 x 80cm (+45€ Aufpreis)(Tischplattenstärke 2,5cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen 120 x 80cm,                                            160 x 80cmTischplattenstärke 2,5cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/69-montana-line-tisch.html,1,0.00
445.00,3059,http://www.barhocker-direkt.de/625-thickbox_default/montana-line-tisch.jpg,1,178.70,"Mayer 3059 T2 XCITE DINING ab 120x80cm (Dekor 2,5cm stark)",24,"Wählen Sie aus Tischlänge und Gestell Ihren passenden TischDekor-Tischplatte:-33 Sonoma EicheTischlänge:-12   ca. 120 x 80cm -16   ca. 160 x 80cm (+45€ Aufpreis)(Tischplattenstärke 2,5cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen 120 x 80cm,                                            160 x 80cmTischplattenstärke 2,5cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/69-montana-line-tisch.html,1,0.00
350.00,3059,http://www.barhocker-direkt.de/625-thickbox_default/montana-line-tisch.jpg,1,178.70,"Mayer 3059 T2 XCITE DINING ab 120x80cm (Dekor 2,5cm stark)",24,"Wählen Sie aus Tischlänge und Gestell Ihren passenden TischDekor-Tischplatte:-33 Sonoma EicheTischlänge:-12   ca. 120 x 80cm -16   ca. 160 x 80cm (+45€ Aufpreis)(Tischplattenstärke 2,5cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen 120 x 80cm,                                            160 x 80cmTischplattenstärke 2,5cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/69-montana-line-tisch.html,1,0.00
400.00,3059,http://www.barhocker-direkt.de/625-thickbox_default/montana-line-tisch.jpg,1,178.70,"Mayer 3059 T2 XCITE DINING ab 120x80cm (Dekor 2,5cm stark)",24,"Wählen Sie aus Tischlänge und Gestell Ihren passenden TischDekor-Tischplatte:-33 Sonoma EicheTischlänge:-12   ca. 120 x 80cm -16   ca. 160 x 80cm (+45€ Aufpreis)(Tischplattenstärke 2,5cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 72cmTischplatte wählbar zwischen 120 x 80cm,                                            160 x 80cmTischplattenstärke 2,5cmTischgestell ca.80 x 80mm",https://www.barhocker-direkt.de/tische/69-montana-line-tisch.html,1,0.00
455.00,3059,http://www.barhocker-direkt.de/623-thickbox_default/montana-line-tisch.jpg,1,159.74,Mayer 3059 T2 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,"Wählen Sie aus Tischlänge, Dekorfarbe und Gestell Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+30€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 74,5cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke: 4cmTischgestell ca. 40 x 40mm",https://www.barhocker-direkt.de/tische/70-montana-line-tisch.html,1,0.00
360.00,3059,http://www.barhocker-direkt.de/623-thickbox_default/montana-line-tisch.jpg,1,159.74,Mayer 3059 T2 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,"Wählen Sie aus Tischlänge, Dekorfarbe und Gestell Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+30€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 74,5cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke: 4cmTischgestell ca. 40 x 40mm",https://www.barhocker-direkt.de/tische/70-montana-line-tisch.html,1,0.00
400.00,3059,http://www.barhocker-direkt.de/623-thickbox_default/montana-line-tisch.jpg,1,159.74,Mayer 3059 T2 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,"Wählen Sie aus Tischlänge, Dekorfarbe und Gestell Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+30€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 74,5cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke: 4cmTischgestell ca. 40 x 40mm",https://www.barhocker-direkt.de/tische/70-montana-line-tisch.html,1,0.00
305.00,3059,http://www.barhocker-direkt.de/623-thickbox_default/montana-line-tisch.jpg,1,159.74,Mayer 3059 T2 XCITE DINING ab 80x80cm (Dekor 4cm stark),24,"Wählen Sie aus Tischlänge, Dekorfarbe und Gestell Ihren passenden TischDekor-Tischplatte:-30 Buche-90 Ahorn-96 WengeTischlänge:-08   ca.   80 x 80cm-12   ca. 120 x 80cm (+30€ Aufpreis)-16   ca. 160 x 80cm (+85€ Aufpreis)(Tischplattenstärke 4cm)Gestell Vierkant-Stahlrohr 40 x 40mm:-01 chrom (+95€ Aufpreis)-08 perlsilber",          Tische,"Tischhöhe ca. 74,5cmTischplatte wählbar zwischen  80 x 80cm,                                           120 x 80cm,                                           160 x 80cmTischplattenstärke: 4cmTischgestell ca. 40 x 40mm",https://www.barhocker-direkt.de/tische/70-montana-line-tisch.html,1,0.00
